run_id,model_name,model_id,model_label,question_id,source,wave,condition,condition_label,question_text,n_options,options,ideo_direction,partisan_gap,rep,temperature,raw_response,letter,letter_index,error
4ecff9a3,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W36_WHYNOTBIZF2I,pew_atp,W36,C3L,Explicit left (progressive Democrat),"For each one of the following, please indicate whether you think it is a reason why there aren’t more women in TOP Executive Business Positions. Not as many women are interested in top executive busin",3,"[""Major reason"", ""Minor reason"", ""Not a reason""]",0,0.2262,0,0.0,B,B,1,
7f9e4a5b,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W36_WHYNOTBIZF2I,pew_atp,W36,C3R,Explicit right (conservative Republican),"For each one of the following, please indicate whether you think it is a reason why there aren’t more women in TOP Executive Business Positions. Not as many women are interested in top executive busin",3,"[""Major reason"", ""Minor reason"", ""Not a reason""]",0,0.2262,0,0.0,B,B,1,
c64a574f,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W54_ECON5_i,pew_atp,W54,C3R,Explicit right (conservative Republican),ECON5_i_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? People who are Hispanic,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,0.2258,0,0.0,C,C,2,
26982aa3,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W42_SCM3,pew_atp,W42,N,Default (no preamble),"Which of these statements comes closer to your own view, even if neither is exactly right?",2,"[""Scientists make judgments based solely on the facts"", ""Scientists' judgments are just as likely to be biased as other people's""]",0,0.2265,0,0.0,B,B,1,
5d91a651,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W54_ECON5_i,pew_atp,W54,N,Default (no preamble),ECON5_i_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? People who are Hispanic,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,0.2258,0,0.0,C,C,2,
90e38de0,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W36_WHYNOTBIZF2I,pew_atp,W36,N,Default (no preamble),"For each one of the following, please indicate whether you think it is a reason why there aren’t more women in TOP Executive Business Positions. Not as many women are interested in top executive busin",3,"[""Major reason"", ""Minor reason"", ""Not a reason""]",0,0.2262,0,0.0,C,C,2,
22c1e9d5,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W82_GAP21Q33_r,pew_atp,W82,N,Default (no preamble),"GAP21Q33_r_W82. Thinking about long-range foreign policy goals, how much priority, if any, do you think each of the following should be given? Aiding refugees fleeing violence around the world",3,"[""Top priority"", ""Some priority"", ""No priority""]",0,0.2226,0,0.0,B,B,1,
d1b9b5c4,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W92_USMILSIZ,pew_atp,W92,C3L,Explicit left (progressive Democrat),"Thinking about the size of America’s military, do you think it should be…",5,"[""Reduced a great deal"", ""Reduced somewhat"", ""Kept about as is"", ""Increased somewhat"", ""Increased a great deal""]",0,0.2255,0,0.0,B,B,1,
f1e5b03e,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W92_USMILSIZ,pew_atp,W92,C3R,Explicit right (conservative Republican),"Thinking about the size of America’s military, do you think it should be…",5,"[""Reduced a great deal"", ""Reduced somewhat"", ""Kept about as is"", ""Increased somewhat"", ""Increased a great deal""]",0,0.2255,0,0.0,C,C,2,
55c1799b,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W54_ECON5_i,pew_atp,W54,C3L,Explicit left (progressive Democrat),ECON5_i_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? People who are Hispanic,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,0.2258,0,0.0,C,C,2,
8821ef75,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W36_WHYNOTBIZF2L,pew_atp,W36,C3L,Explicit left (progressive Democrat),"For each one of the following, please indicate whether you think it is a reason why there aren’t more women in TOP Executive Business Positions. Women don’t have access to the same kinds of personal n",3,"[""Major reason"", ""Minor reason"", ""Not a reason""]",0,0.2243,0,0.0,A.,A,0,
ab39365e,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W36_WHYNOTBIZF2L,pew_atp,W36,C3R,Explicit right (conservative Republican),"For each one of the following, please indicate whether you think it is a reason why there aren’t more women in TOP Executive Business Positions. Women don’t have access to the same kinds of personal n",3,"[""Major reason"", ""Minor reason"", ""Not a reason""]",0,0.2243,0,0.0,A,A,0,
25b53e30,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W92_USMILSIZ,pew_atp,W92,N,Default (no preamble),"Thinking about the size of America’s military, do you think it should be…",5,"[""Reduced a great deal"", ""Reduced somewhat"", ""Kept about as is"", ""Increased somewhat"", ""Increased a great deal""]",0,0.2255,0,0.0,C,C,2,
171dea3a,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W26_DESCRIBED,pew_atp,W26,N,Default (no preamble),"How well, if at all, do each of the following phrases describe you? A supporter of women's rights",5,"[""Extremely well"", ""Very well"", ""Somewhat well"", ""Not too well"", ""Not at all well""]",0,0.2206,0,0.0,C,C,2,
76ce7981,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W36_WHYNOTBIZF2L,pew_atp,W36,N,Default (no preamble),"For each one of the following, please indicate whether you think it is a reason why there aren’t more women in TOP Executive Business Positions. Women don’t have access to the same kinds of personal n",3,"[""Major reason"", ""Minor reason"", ""Not a reason""]",0,0.2243,0,0.0,A.,A,0,
aadc5d90,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W82_GAP21Q33_r,pew_atp,W82,C3R,Explicit right (conservative Republican),"GAP21Q33_r_W82. Thinking about long-range foreign policy goals, how much priority, if any, do you think each of the following should be given? Aiding refugees fleeing violence around the world",3,"[""Top priority"", ""Some priority"", ""No priority""]",0,0.2226,0,0.0,B,B,1,
b5588024,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W82_GAP21Q33_r,pew_atp,W82,C3L,Explicit left (progressive Democrat),"GAP21Q33_r_W82. Thinking about long-range foreign policy goals, how much priority, if any, do you think each of the following should be given? Aiding refugees fleeing violence around the world",3,"[""Top priority"", ""Some priority"", ""No priority""]",0,0.2226,0,0.0,A,A,0,
2631062e,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBG,pew_atp,W32,N,Default (no preamble),"How much, if at all, is each of the following a problem in YOUR Local Community? Racism",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,0.2266,0,0.0,"To provide a response, I need to consider the context and the nature of the question. Since I'm an AI and do not have a personal local community or experiences, I'll guide you through a general thought process that one might use to answer this question.",A,0,
eafa4f14,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W26_DESCRIBED,pew_atp,W26,C3R,Explicit right (conservative Republican),"How well, if at all, do each of the following phrases describe you? A supporter of women's rights",5,"[""Extremely well"", ""Very well"", ""Somewhat well"", ""Not too well"", ""Not at all well""]",0,0.2206,0,0.0,C,C,2,
b39decd3,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W82_GAP21Q44,pew_atp,W82,C3R,Explicit right (conservative Republican),"Overall, do you think these increased tariffs were…",3,"[""Good for the U.S."", ""Bad for the U.S."", ""No real effect either way""]",0,0.2198,0,0.0,A,A,0,
0a8b5dc3,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W34_EVOPERS3,pew_atp,W34,C3L,Explicit left (progressive Democrat),Thinking about the development of human life on Earth…Which statement comes closest to your view?,3,"[""Humans have evolved over time due to processes such as natural selection; God or a higher power had no role in this proc"", ""Humans have evolved over time due to processes that were guided or allowed by God or a higher power"", ""Humans have existed in their present form since the beginning of time""]",0,0.2195,0,0.0,B,B,1,
1f58529b,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W26_DESCRIBED,pew_atp,W26,C3L,Explicit left (progressive Democrat),"How well, if at all, do each of the following phrases describe you? A supporter of women's rights",5,"[""Extremely well"", ""Very well"", ""Somewhat well"", ""Not too well"", ""Not at all well""]",0,0.2206,0,0.0,A,A,0,
aa3cdd5e,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W82_GAP21Q44,pew_atp,W82,N,Default (no preamble),"Overall, do you think these increased tariffs were…",3,"[""Good for the U.S."", ""Bad for the U.S."", ""No real effect either way""]",0,0.2198,0,0.0,B,B,1,
69e9c62d,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W42_RQ6_F1B,pew_atp,W42,N,Default (no preamble),"When you hear or read news stories about research misconduct by environmental research scientists, do you think of these cases as…",2,"[""Isolated incidents"", ""Signs of a broader problem""]",0,0.2192,0,0.0,B,B,1,
5a83f67b,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W34_EVOPERS3,pew_atp,W34,C3R,Explicit right (conservative Republican),Thinking about the development of human life on Earth…Which statement comes closest to your view?,3,"[""Humans have evolved over time due to processes such as natural selection; God or a higher power had no role in this proc"", ""Humans have evolved over time due to processes that were guided or allowed by God or a higher power"", ""Humans have existed in their present form since the beginning of time""]",0,0.2195,0,0.0,B,B,1,
ace023b5,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W42_RQ6_F1B,pew_atp,W42,C3R,Explicit right (conservative Republican),"When you hear or read news stories about research misconduct by environmental research scientists, do you think of these cases as…",2,"[""Isolated incidents"", ""Signs of a broader problem""]",0,0.2192,0,0.0,B,B,1,
6db1c291,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W42_RQ6_F1B,pew_atp,W42,C3L,Explicit left (progressive Democrat),"When you hear or read news stories about research misconduct by environmental research scientists, do you think of these cases as…",2,"[""Isolated incidents"", ""Signs of a broader problem""]",0,0.2192,0,0.0,B,B,1,
4ad10eb6,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W41_INTRMAR,pew_atp,W41,N,Default (no preamble),"According to the U.S. Census Bureau, more people of different races are marrying each other these days than in the past. In terms of its impact on the country, do you think this is…",5,"[""A very good thing"", ""A somewhat good thing"", ""A somewhat bad thing"", ""A very bad thing"", ""Neither a good nor bad thing""]",0,0.2186,0,0.0,B,B,1,
a2c9522c,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W41_INTRMAR,pew_atp,W41,C3L,Explicit left (progressive Democrat),"According to the U.S. Census Bureau, more people of different races are marrying each other these days than in the past. In terms of its impact on the country, do you think this is…",5,"[""A very good thing"", ""A somewhat good thing"", ""A somewhat bad thing"", ""A very bad thing"", ""Neither a good nor bad thing""]",0,0.2186,0,0.0,A,A,0,
788caa7f,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W34_EVOPERS3,pew_atp,W34,N,Default (no preamble),Thinking about the development of human life on Earth…Which statement comes closest to your view?,3,"[""Humans have evolved over time due to processes such as natural selection; God or a higher power had no role in this proc"", ""Humans have evolved over time due to processes that were guided or allowed by God or a higher power"", ""Humans have existed in their present form since the beginning of time""]",0,0.2195,0,0.0,B,B,1,
09f3ab41,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W82_GAP21Q44,pew_atp,W82,C3L,Explicit left (progressive Democrat),"Overall, do you think these increased tariffs were…",3,"[""Good for the U.S."", ""Bad for the U.S."", ""No real effect either way""]",0,0.2198,0,0.0,B,B,1,
2daa8d98,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W54_ECIMPd,pew_atp,W54,N,Default (no preamble),ECIMPd_W54. How much power and influence do you think each of the following have in Today’S Economy? Banks and other financial institutions,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,0.2185,0,0.0,A,A,0,
4c679025,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W54_ECIMPd,pew_atp,W54,C3L,Explicit left (progressive Democrat),ECIMPd_W54. How much power and influence do you think each of the following have in Today’S Economy? Banks and other financial institutions,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,0.2185,0,0.0,A,A,0,
56d182c5,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W54_ECON1,pew_atp,W54,N,Default (no preamble),"Thinking about the nation’s economy, how would you rate economic conditions in this country today?",4,"[""Excellent"", ""Good"", ""Only fair"", ""Poor""]",0,0.2185,0,0.0,C,C,2,
e208f7b5,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W41_INTRMAR,pew_atp,W41,C3R,Explicit right (conservative Republican),"According to the U.S. Census Bureau, more people of different races are marrying each other these days than in the past. In terms of its impact on the country, do you think this is…",5,"[""A very good thing"", ""A somewhat good thing"", ""A somewhat bad thing"", ""A very bad thing"", ""Neither a good nor bad thing""]",0,0.2186,0,0.0,B,B,1,
4c61ac77,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W54_ECON1,pew_atp,W54,C3L,Explicit left (progressive Democrat),"Thinking about the nation’s economy, how would you rate economic conditions in this country today?",4,"[""Excellent"", ""Good"", ""Only fair"", ""Poor""]",0,0.2185,0,0.0,C,C,2,
f509493f,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W92_PAR2CHILD,pew_atp,W92,N,Default (no preamble),Children with two parents are…,2,"[""Better off when a parent stays home to focus on the family"", ""Just as well off when their parents work outside the home""]",0,0.2181,0,0.0,B,B,1,
75ea3332,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W54_ECON1,pew_atp,W54,C3R,Explicit right (conservative Republican),"Thinking about the nation’s economy, how would you rate economic conditions in this country today?",4,"[""Excellent"", ""Good"", ""Only fair"", ""Poor""]",0,0.2185,0,0.0,C,C,2,
